IntegerID	OriginalID
4644	Q9H6D7
4645	Q96CD0
4646	Q12788
4647	CPX-2859
4648	P17980
4649	P37173
4650	P52434
4651	P36956
4652	CPX-8070
4653	Q13216
4654	Q92620
4655	P35226
4656	O00303
4657	Q92560
4658	Q13158
4659	CPX-8005
4660	P03915
4661	Q9C0C7
4662	Q86YW7
4663	P36543
4664	P28472
4665	Q8WTW4
4666	P67775
4667	P32969
4668	O15144
4669	CPX-2159
4670	Q15819
4671	CPX-9082
4672	P62913
4673	CPX-7091
4674	O95721
4675	Q9NP92
4676	Q8TEA7
4677	P41091
4678	Q9H3P2
4679	P09234
4680	Q15528
4681	Q9P0J6
4682	P48201
4683	Q9NWU5
4684	Q6XR72
4685	Q5XUX1
4686	P41743
4687	CPX-8941
4688	CPX-5029
4689	CPX-109
4690	Q15054
4691	Q9BYF1
4692	CPX-8867
4693	CPX-8124
4694	CPX-6841
4695	CPX-2485
4696	CPX-8940
4697	Q6PJG2
4698	Q92901
4699	Q16478
4700	Q5TGZ0
4701	Q9UM01
4702	Q9BXR0
4703	CPX-892
4704	P05387
4705	CPX-8945
4706	P61244
4707	CPX-6038
4708	P48047
4709	Q02641
4710	Q9NTJ3
4711	Q6P9B9
4712	Q8TEQ6
4713	CPX-1827
4714	Q14957
4715	O00541
4716	0000002979
4717	CPX-8302
4718	Q8N3P4
4719	CPX-8605
4720	O15066
4721	Q9HBE4
4722	Q9NW08
4723	Q8WUB8
4724	Q8N5P1
4725	O75420
4726	CPX-9069
4727	CPX-9223
4728	Q8TEM1
4729	CPX-26402
4730	CPX-8808
4731	Q9UIG0
4732	CPX-7532
4733	Q14919
4734	Q86SZ2
4735	Q13404
4736	P69891
4737	CPX-7100
4738	Q9H307
4739	Q13563
4740	Q9P0M4
4741	P12956
4742	CPX-7015
4743	Q8NDD1
4744	Q9NRX1
4745	Q9NV96
4746	Q9H1I8
4747	Q6MZP7
4748	P15260
4749	Q9Y2R9
4750	Q695T7
4751	CPX-998
4752	CPX-4143
4753	CPX-725
4754	CPX-9163
4755	CPX-8630
4756	CPX-3290
4757	0000005908
4758	CPX-116
4759	CPX-6567
4760	P51168
4761	P53609
4762	CPX-591
4763	O00623
4764	Q9UJX4
4765	Q9NP50
4766	Q8IYH5
4767	Q15543
4768	O60683
4769	P30260
4770	CPX-6166
4771	CPX-8665
4772	O75947
4773	Q14714
4774	P35498
4775	P51692
4776	CPX-6042
4777	Q13765
4778	CPX-25521
4779	O75636
4780	Q13241
4781	O95998
4782	Q7Z3B3
4783	CPX-8131
4784	CPX-8639
4785	CPX-2450
4786	CPX-1773
4787	CPX-1910
4788	CPX-6269
4789	0000011746
4790	CPX-1776
4791	P34897
4792	CPX-7093
4793	Q9Y5M8
4794	CPX-7462
4795	CPX-6129
4796	Q9H0Q3
4797	Q9BVC5
4798	P61964
4799	Q15572
4800	CPX-3263
4801	Q92782
4802	P98198
4803	CPX-5646
4804	Q9ULX9
4805	Q13075
4806	P20042
4807	CPX-2548
4808	CPX-2932
4809	Q12789
4810	Q7Z4G1
4811	O75865
4812	CPX-2311
4813	CPX-6184
4814	Q9H981
4815	P01106
4816	Q08999
4817	CPX-8881
4818	A0AVF1
4819	Q8WV16
4820	CPX-9661
4821	Q7Z434
4822	CPX-9061
4823	Q9Y3C0
4824	CPX-4310
4825	Q15637
4826	P01566
4827	CPX-508
4828	Q86VX9
4829	Q9Y6N6
4830	Q10586
4831	P0C0S5
4832	Q8TDM6
4833	Q6UWZ7
4834	Q02410
4835	Q96L91
4836	Q9NYG5
4837	P62847
4838	Q96DE5
4839	Q9Y5B9
4840	P16662
4841	P60880
4842	P62136
4843	O43156
4844	Q86SQ9
4845	P56181
4846	Q9UK58
4847	Q96B77
4848	Q92925
4849	O00560
4850	CPX-1225
4851	CPX-7926
4852	CPX-8578
4853	CPX-9781
4854	Q16602
4855	CPX-2192
4856	CPX-6912
4857	Q8NEY8
4858	CPX-10309
4859	O15265
4860	Q9NWR8
4861	CPX-1803
4862	O43556
4863	P50750
4864	Q8IYR0
4865	Q8TAD4
4866	CPX-7745
4867	Q71DI3
4868	CPX-26450
4869	O00472
4870	CPX-2290
4871	Q12768
4872	CPX-373
4873	P20674
4874	CPX-6235
4875	CPX-504
4876	CPX-2852
4877	Q7L1V2
4878	CPX-7588
4879	CPX-1799
4880	Q9BSL1
4881	CPX-2659
4882	Q9UHD0
4883	Q13112
4884	0000004629
4885	CPX-8641
4886	Q7Z4G4
4887	O43889
4888	CPX-289
4889	P82930
4890	CPX-5846
4891	CPX-1775
4892	CPX-7881
4893	O43395
4894	CPX-8842
4895	Q8NFR3
4896	Q12873
4897	Q9P0J0
4898	CPX-2537
4899	CPX-8579
4900	Q9BUL8
4901	Q14204
4902	Q9NS37
4903	CPX-26367
4904	CPX-9541
4905	O95999
4906	CPX-8003
4907	Q9P0L0
4908	Q92902
4909	Q9H6R4
4910	Q15797
4911	CPX-7674
4912	URS000044DFF6
4913	CPX-6481
4914	Q92796
4915	CPX-8103
4916	Q9H8Y8
4917	Q6PGP7
4918	CPX-2482
4919	CPX-3219
4920	CPX-2349
4921	Q7Z6J9
4922	P21333
4923	CPX-6286
4924	Q07820
4925	Q15910
4926	O43745
4927	P04908
4928	CPX-2316
4929	CPX-5644
4930	O43513
4931	CPX-6967
4932	CPX-6681
4933	CPX-8623
4934	CPX-7241
4935	CPX-3278
4936	Q16637
4937	CPX-10316
4938	Q8IYB3
4939	A7MCY6
4940	P13726
4941	CPX-262
4942	CPX-5965
4943	Q6KC79
4944	CPX-627
4945	P47914
4946	CPX-2580
4947	Q9BQ83
4948	Q8N8Y2
4949	CPX-5998
4950	Q9NQ89
4951	O00629
4952	Q13409
4953	Q68CL5
4954	Q9H4I9
4955	CPX-455
4956	CPX-2677
4957	0000002981
4958	CPX-7548
4959	CPX-974
4960	Q86TJ2
4961	CPX-6197
4962	CPX-6030
4963	Q9BRT9
4964	CPX-6190
4965	CPX-2805
4966	CPX-1112
4967	Q6P9G0
4968	CPX-25729
4969	P12110
4970	Q92794
4971	CPX-2477
4972	Q8TDJ6
4973	O43299
4974	CPX-7523
4975	O95670
4976	O43502
4977	CPX-658
4978	P19878
4979	Q9BW27
4980	CPX-2480
4981	CPX-3229
4982	Q9H7X7
4983	P16144
4984	Q9BSM1
4985	Q05901
4986	CPX-3186
4987	O00203
4988	P47869
4989	0000015435
4990	Q9H9Q2
4991	Q15080
4992	CPX-519
4993	Q99598
4994	CPX-5225
4995	0000042706
4996	O60671
4997	CPX-1055
4998	Q9Y4Z0
4999	CPX-6409
5000	CPX-6941
5001	P04406
5002	Q9BTL3
5003	P55268
5004	CPX-8675
5005	Q8NBE8
5006	CPX-2583
5007	Q9Y4E6
5008	0000030172
5009	CPX-6902
5010	Q9H5P4
5011	CPX-7105
5012	P06858
5013	CPX-719
5014	P01584
5015	P07358
5016	O15160
5017	CPX-7012
5018	P56378
5019	CPX-2461
5020	Q9UKY4
5021	CPX-8150
5022	Q15904
5023	CPX-8681
5024	CPX-2819
5025	O43148
5026	CPX-8242
5027	Q8TAM2
5028	CPX-871
5029	CPX-9065
5030	P59910
5031	CPX-8802
5032	P06899
5033	0000450688
5034	CPX-2469
5035	Q9NVX0
5036	P46060
5037	Q01955
5038	Q969R8
5039	P10145
5040	O14744
5041	Q96PD4
5042	CPX-6089
5043	CPX-6225
5044	P20908
5045	CPX-7096
5046	CPX-2544
5047	Q9NZE8
5048	CPX-2554
5049	P07333
5050	CPX-9128
5051	CPX-1724
5052	O60783
5053	Q53F19
5054	Q99836
5055	Q9UKF6
5056	Q8NEA4
5057	CPX-7010
5058	Q9NTU4
5059	Q92546
5060	P35228
5061	CPX-5999
5062	CPX-2453
5063	CPX-909
5064	O43543
5065	CPX-3322
5066	P43686
5067	Q01081
5068	CPX-6969
5069	CPX-8
5070	CPX-8696
5071	Q9Y5Z7
5072	CPX-2783
5073	CPX-446
5074	Q15648
5075	P82663
5076	P05160
5077	Q96A05
5078	Q96CS3
5079	Q15427
5080	CPX-6911
5081	P63272
5082	Q00987
5083	CPX-8410
5084	O95163
5085	P62333
5086	CPX-8427
5087	P63098
5088	Q9NVU0
5089	Q8WYR4
5090	CPX-8969
5091	CPX-5848
5092	CPX-1725
5093	0000042262
5094	Q8N766
5095	Q08334
5096	Q9BW66
5097	CPX-3269
5098	Q9NPD3
5099	CPX-5980
5100	Q92572
5101	Q9UER7
5102	CPX-7541
5103	O75909
5104	CPX-7546
5105	P61088
5106	P49815
5107	CPX-2712
5108	A9QM74
5109	Q969J3
5110	Q9C0K7
5111	Q6PI98
5112	CPX-7592
5113	A6NHQ2
5114	CPX-10331
5115	Q9Y2X3
5116	CPX-8262
5117	Q8NBZ0
5118	0000027789
5119	O43318
5120	P13647
5121	O60934
5122	Q13490
5123	Q13888
5124	Q8WV22
5125	CPX-1159
5126	Q9UHN1
5127	Q9UJA3
5128	P42336
5129	CPX-6414
5130	P18846
5131	P82664
5132	O00231
5133	Q5TD94
5134	Q9UBI1
5135	A2RRP1
5136	0000002969
5137	0000027612
5138	CPX-285
5139	Q53GS9
5140	CPX-8826
5141	CPX-1982
5142	CPX-7106
5143	Q9UK22
5144	CPX-8640
5145	CPX-8685
5146	CPX-2437
5147	Q96CT2
5148	CPX-6161
5149	CPX-6419
5150	O95931
5151	O43524
5152	Q92542
5153	Q8N3U4
5154	CPX-1875
5155	CPX-7762
5156	0000304647
5157	CPX-5050
5158	CPX-553
5159	CPX-2259
5160	CPX-7524
5161	Q8IWI9
5162	Q9Y580
5163	CPX-7906
5164	CPX-114
5165	Q147X3
5166	Q16254
5167	CPX-8804
5168	CPX-7201
5169	P53621
5170	Q15661
5171	Q9NXF7
5172	O75534
5173	Q9BQ52
5174	Q9H334
5175	O43676
5176	CPX-6904
5177	CPX-2806
5178	P62280
5179	CPX-10326
5180	CPX-2827
5181	O43402
5182	CPX-8741
5183	CPX-1984
5184	Q8IX21
5185	CPX-26400
5186	CPX-7589
5187	CPX-6133
5188	CPX-6302
5189	O60925
5190	CPX-7845
5191	Q6PIJ6
5192	Q9NRN9
5193	CPX-376
5194	CPX-1001
5195	Q9NRL3
5196	CPX-8764
5197	Q16649
5198	CPX-7923
5199	Q9UFF9
5200	Q9NPF7
5201	CPX-9207
5202	Q9GZP9
5203	Q15046
5204	Q12996
5205	CPX-7535
5206	Q14159
5207	CPX-1003
5208	CPX-52
5209	A8K0Z3
5210	Q92535
5211	O75478
5212	CPX-8967
5213	CPX-6907
5214	CPX-2257
5215	Q9NRL2
5216	CPX-8624
5217	0000027825
5218	P16234
5219	CPX-2601
5220	Q8TEP8
5221	O94805
5222	Q9Y4A5
5223	CPX-6096
5224	Q9NS73
5225	Q15155
5226	Q15650
5227	0000005911
5228	P61163
5229	CPX-666
5230	CPX-2499
5231	Q86TS9
5232	Q9H3S5
5233	Q96GX1
5234	P14927
5235	CPX-6159
5236	CPX-3141
5237	O60826
5238	CPX-7843
5239	P28702
5240	Q3MIR4
5241	CPX-8343
5242	CPX-349
5243	Q9UBW8
5244	CPX-3271
5245	A5YKK6
5246	O43633
5247	P50213
5248	P63208
5249	CPX-8146
5250	Q6NUP7
5251	P60510
5252	Q86XK3
5253	P42226
5254	CPX-8767
5255	CPX-7665
5256	O75899
5257	P01860
5258	Q9BQ15
5259	Q9UHI5
5260	O00305
5261	CPX-6664
5262	CPX-1907
5263	Q70Z44
5264	CPX-6938
5265	Q00526
5266	Q92783
5267	Q96MF7
5268	CPX-26416
5269	CPX-2006
5270	Q9GZU8
5271	CPX-2397
5272	CPX-6598
5273	CPX-3288
5274	Q16611
5275	Q9UKZ1
5276	Q9Y3F4
5277	O15525
5278	Q96SW2
5279	Q9Y3D5
5280	Q13424
5281	P07360
5282	CPX-3301
5283	P0C0S8
5284	CPX-2009
5285	Q9ULG1
5286	P42345
5287	CPX-10345
5288	Q9NQG7
5289	P08237
5290	CPX-2342
5291	Q8WW43
5292	O95198
5293	O14818
5294	CPX-8168
5295	Q01201
5296	Q8NFZ0
5297	Q96C74
5298	P26951
5299	Q96T23
5300	Q6QNY1
5301	CPX-6905
5302	Q8NEM7
5303	CPX-7526
5304	Q14697
5305	Q9H4D5
5306	Q99437
5307	CPX-347
5308	Q8ND04
5309	Q96M63
5310	CPX-6972
5311	CPX-2837
5312	CPX-1219
5313	CPX-341
5314	O14863
5315	CPX-2605
5316	CPX-2209
5317	P62873
5318	CPX-8942
5319	Q8NFR9
5320	CPX-973
5321	CPX-6562
5322	0000004643
5323	CPX-2320
5324	CPX-9004
5325	Q96SU4
5326	P28070
5327	P51665
5328	CPX-7970
5329	CPX-592
5330	CPX-10181
5331	CPX-1751
5332	O15372
5333	Q8NFU7
5334	P52907
5335	CPX-8102
5336	CPX-2479
5337	O15091
5338	CPX-6415
5339	Q9H211
5340	P49336
5341	O75935
5342	P13984
5343	B7Z8K6
5344	CPX-5156
5345	P83369
5346	CPX-8152
5347	CPX-8769
5348	CPX-845
5349	Q8N3Z6
5350	O00287
5351	CPX-1782
5352	Q96BP3
5353	CPX-7542
5354	URS000075C8FA
5355	P08709
5356	Q9Y284
5357	P82251
5358	O94889
5359	0000304637
5360	0000304639
5361	Q14181
5362	P62906
5363	Q10713
5364	Q13561
5365	Q8N531
5366	CPX-6037
5367	Q07889
5368	P35499
5369	CPX-2524
5370	CPX-2194
5371	CPX-6958
5372	Q14197
5373	P40337
5374	Q07001
5375	P21283
5376	Q6P0N0
5377	Q9NZJ0
5378	CPX-9481
5379	CPX-5636
5380	Q9HCI7
5381	A8MZ26
5382	CPX-6922
5383	CPX-8690
5384	O75486
5385	CPX-2955
5386	CPX-3285
5387	Q9NWN3
5388	CPX-364
5389	P62701
5390	Q8IY47
5391	Q8N205
5392	A0JLT2
5393	CPX-6525
5394	CPX-6169
5395	CPX-6421
5396	Q15554
5397	CPX-1176
5398	P50613
5399	CPX-8093
5400	Q9BYC8
5401	Q8IXK0
5402	O43189
5403	O60941
5404	0000004542
5405	P62699
5406	CPX-2291
5407	Q9UQD0
5408	Q9NX04
5409	CPX-481
5410	O14713
5411	Q6VEQ5
5412	Q06643
5413	CPX-2931
5414	P09001
5415	CPX-5021
5416	P10244
5417	P82932
5418	P11182
5419	P01732
5420	0000042260
5421	Q9BXC9
5422	P15382
5423	P17275
5424	CPX-8836
5425	O95251
5426	CPX-8676
5427	Q9NQT5
5428	CPX-1206
5429	P62857
5430	Q13753
5431	P03951
5432	Q13003
5433	CPX-8664
5434	O00330
5435	Q9UQ90
5436	Q96HR3
5437	0000034424
5438	Q96BN2
5439	Q8N4V1
5440	P30279
5441	Q14CW9
5442	CPX-4101
5443	CPX-3065
5444	Q7L2Z9
5445	CPX-6600
5446	CPX-152
5447	O15111
5448	CPX-7977
5449	CPX-7847
5450	Q92665
5451	CPX-6188
5452	CPX-2366
5453	O60895
5454	CPX-8025
5455	CPX-6312
5456	Q14974
5457	CPX-8167
5458	Q9H9H4
5459	Q9H7T0
5460	Q9UNL2
5461	CPX-720
5462	Q5JVF3
5463	Q08209
5464	CPX-8670
5465	CPX-6000
5466	P01850
5467	O00267
5468	Q8N4B4
5469	P08240
5470	CPX-26470
5471	P37108
5472	Q9Y2U9
5473	O95456
5474	P08887
5475	Q9BPX3
5476	Q13751
5477	P46781
5478	Q96GY3
5479	Q8TF61
5480	P62807
5481	Q07864
5482	CPX-914
5483	CPX-6411
5484	CPX-2363
5485	CPX-3192
5486	CPX-6783
5487	Q96IY1
5488	Q15544
5489	P35249
5490	Q9Y2W1
5491	Q9BTP7
5492	O75643
5493	P07355
5494	Q9BZG8
5495	Q8WYK2
5496	Q8NCQ5
5497	CPX-2160
5498	Q86VS8
5499	P40429
5500	O95391
5501	Q9UGI9
5502	P61421
5503	Q15750
5504	O94979
5505	CPX-2494
5506	CPX-3256
5507	Q12933
5508	Q6NVH7
5509	Q00013
5510	CPX-496
5511	0000000383
5512	P62266
5513	Q9UBH0
5514	Q6QNY0
5515	Q9H3K6
5516	Q5HYA8
5517	CPX-6131
5518	CPX-5992
5519	0000027731
5520	Q9NRA1
5521	P08708
5522	CPX-2716
5523	Q6P1J9
5524	CPX-2473
5525	CPX-6176
5526	CPX-2847
5527	Q9Y224
5528	P36897
5529	Q9BQC6
5530	Q9P0V3
5531	CPX-10021
5532	0000005989
5533	CPX-6013
5534	0000000334
5535	CPX-3208
5536	Q9BQ70
5537	Q16665
5538	Q9P0N5
5539	Q14999
5540	Q96CW5
5541	CPX-7221
5542	Q14186
5543	Q6ZNE5
5544	P13010
5545	CPX-2769
5546	CPX-8560
5547	O60674
5548	CPX-379
5549	Q8NEC5
5550	Q9UQE7
5551	O60762
5552	P32780
5553	CPX-5831
5554	CPX-8104
5555	CPX-7442
5556	CPX-7107
5557	Q9UKT8
5558	CPX-8863
5559	CPX-7784
5560	Q8WVK2
5561	CPX-1877
5562	Q4U2R6
5563	P31785
5564	Q9UKL0
5565	P16871
5566	CPX-848
5567	P14635
5568	P49736
5569	URS00005CCF67
5570	P11230
5571	O14964
5572	CPX-8153
5573	Q16630
5574	CPX-10306
5575	Q96MW5
5576	CPX-1879
5577	CPX-486
5578	Q96AP0
5579	P78396
5580	P52630
5581	O15534
5582	CPX-5642
5583	Q15633
5584	CPX-8678
5585	CPX-1169
5586	Q07326
5587	Q9UK96
5588	Q13144
5589	CPX-9173
5590	CPX-8838
5591	O60656
5592	P57775
5593	P30926
5594	CPX-8943
5595	P56597
5596	Q14566
5597	O75444
5598	Q9GZN7
5599	CPX-99
5600	CPX-6529
5601	CPX-696
5602	A8MT69
5603	Q9UL18
5604	CPX-2825
5605	Q6JEL2
5606	CPX-7518
5607	CPX-2297
5608	Q9BRS2
5609	CPX-2838
5610	CPX-1171
5611	CPX-2526
5612	CPX-8947
5613	CPX-8122
5614	Q9UK53
5615	CPX-477
5616	CPX-2748
5617	Q5BKZ1
5618	CPX-7924
5619	Q05329
5620	Q8IYB8
5621	CPX-7062
5622	Q9H2G9
5623	Q68CZ6
5624	0000000360
5625	Q9NPA0
5626	Q99567
5627	Q9H204
5628	P63000
5629	CPX-9102
5630	CPX-2564
5631	Q9Y6Y9
5632	Q99714
5633	P49754
5634	Q15370
5635	Q09019
5636	Q96EY7
5637	CPX-8668
5638	CPX-6273
5639	P18615
5640	CPX-26355
5641	P04632
5642	Q16816
5643	P52815
5644	Q9HCS7
5645	CPX-971
5646	CPX-6244
5647	Q9P299
5648	Q9BRD0
5649	P55199
5650	Q96IG2
5651	P29803
5652	P02671
5653	Q96DM3
5654	P31350
5655	Q9H7P6
5656	O75569
5657	0000000340
5658	P53992
5659	CPX-369
5660	CPX-6192
5661	P14598
5662	CPX-7930
5663	Q16621
5664	Q8NI29
5665	Q8NAB2
5666	Q15334
5667	CPX-461
5668	CPX-5985
5669	P08574
5670	C4AMC7
5671	P47897
5672	O95760
5673	O94913
5674	Q08211
5675	0000015412
5676	CPX-4741
5677	CPX-2624
5678	P35250
5679	Q16576
5680	Q9P2K1
5681	CPX-132
5682	O43187
5683	Q5SY80
5684	Q96LI5
5685	CPX-2229
5686	Q9Y5J7
5687	CPX-2884
5688	P47756
5689	Q9BT78
5690	Q13155
5691	P23258
5692	Q9UJX2
5693	P0CG05
5694	CPX-2840
5695	P61160
5696	CPX-1217
5697	Q9P0N9
5698	Q9NXC5
5699	CPX-1949
5700	CPX-2273
5701	0000019929
5702	Q9H7Z6
5703	Q9UJA5
5704	Q9C0D3
5705	Q13616
5706	CPX-168
5707	Q9NZH8
5708	CPX-419
5709	CPX-7979
5710	CPX-2740
5711	O60341
5712	CPX-5830
5713	CPX-77
5714	O95486
